,date,variable,value
715,2021-07-16,cumul_full,4403716
716,2021-07-17,cumul_full,4536594
717,2021-07-18,cumul_full,4640805
718,2021-07-19,cumul_full,4795448
719,2021-07-20,cumul_full,4898973
720,2021-07-21,cumul_full,5069629
721,2021-07-22,cumul_full,5246573
722,2021-07-23,cumul_full,5411254
723,2021-07-24,cumul_full,5548940
724,2021-07-25,cumul_full,5674070
725,2021-07-26,cumul_full,5869841
726,2021-07-27,cumul_full,6075857
727,2021-07-28,cumul_full,6283198
728,2021-07-29,cumul_full,6501928
729,2021-07-30,cumul_full,6705076
730,2021-07-31,cumul_full,6912788
731,2021-08-01,cumul_full,7098472
732,2021-08-02,cumul_full,7350807
733,2021-08-03,cumul_full,7601978
734,2021-08-04,cumul_full,7875590
735,2021-08-05,cumul_full,8178723
736,2021-08-06,cumul_full,8444793
737,2021-08-07,cumul_full,8692229
738,2021-08-08,cumul_full,8932042
739,2021-08-09,cumul_full,9216948
740,2021-08-10,cumul_full,9418865
741,2021-08-11,cumul_full,9693779
742,2021-08-12,cumul_full,10027989
743,2021-08-13,cumul_full,10339460
744,2021-08-14,cumul_full,10629338
745,2021-08-15,cumul_full,10911286
746,2021-08-16,cumul_full,11246803
747,2021-08-17,cumul_full,11597259
748,2021-08-18,cumul_full,11962384
749,2021-08-19,cumul_full,12314720
750,2021-08-20,cumul_full,12656624
751,2021-08-21,cumul_full,12982799
752,2021-08-22,cumul_full,13297593
753,2021-08-23,cumul_full,13554364
754,2021-08-24,cumul_full,13831222
755,2021-08-25,cumul_full,14106758
756,2021-08-26,cumul_full,14374095
757,2021-08-27,cumul_full,14592498
758,2021-08-28,cumul_full,14803214
759,2021-08-29,cumul_full,14981403
760,2021-08-30,cumul_full,15177514
761,2021-08-31,cumul_full,15335956
762,2021-09-01,cumul_full,15565458
763,2021-09-02,cumul_full,15773317
764,2021-09-03,cumul_full,15975807
765,2021-09-04,cumul_full,16164188
766,2021-09-05,cumul_full,16335407
767,2021-09-06,cumul_full,16535728
768,2021-09-07,cumul_full,16743394
769,2021-09-08,cumul_full,16956773
770,2021-09-09,cumul_full,17164940
771,2021-09-10,cumul_full,17363100
772,2021-09-11,cumul_full,17553092
773,2021-09-12,cumul_full,17720106
774,2021-09-13,cumul_full,17893599
775,2021-09-14,cumul_full,18083431
776,2021-09-15,cumul_full,18283015
777,2021-09-16,cumul_full,18437607
778,2021-09-17,cumul_full,18620046
779,2021-09-18,cumul_full,18796417
780,2021-09-19,cumul_full,18968930
781,2021-09-20,cumul_full,19180288
782,2021-09-21,cumul_full,19328808
783,2021-09-22,cumul_full,19543655
784,2021-09-23,cumul_full,19752728
785,2021-09-24,cumul_full,19921693
786,2021-09-25,cumul_full,20080131
787,2021-09-26,cumul_full,20242737
788,2021-09-27,cumul_full,20404908
789,2021-09-28,cumul_full,20575609
790,2021-09-29,cumul_full,20734421
791,2021-09-30,cumul_full,20906884
792,2021-10-01,cumul_full,21050437
793,2021-10-02,cumul_full,21181762
794,2021-10-03,cumul_full,21300780
795,2021-10-04,cumul_full,21407544
796,2021-10-05,cumul_full,21516500
797,2021-10-06,cumul_full,21620631
798,2021-10-07,cumul_full,21715885
799,2021-10-08,cumul_full,21824163
800,2021-10-09,cumul_full,21935040
801,2021-10-10,cumul_full,22039381
802,2021-10-11,cumul_full,22181829
803,2021-10-12,cumul_full,22342013
804,2021-10-13,cumul_full,22504649
805,2021-10-14,cumul_full,22675955
806,2021-10-15,cumul_full,22814415
807,2021-10-16,cumul_full,22932673
808,2021-10-17,cumul_full,23055665
809,2021-10-18,cumul_full,23230630
810,2021-10-19,cumul_full,23354163
811,2021-10-20,cumul_full,23575036
812,2021-10-21,cumul_full,23769644
813,2021-10-22,cumul_full,23889800
814,2021-10-23,cumul_full,23990652
815,2021-10-24,cumul_full,24102881
816,2021-10-25,cumul_full,24249760
817,2021-10-26,cumul_full,24391719
818,2021-10-27,cumul_full,24520335
819,2021-10-28,cumul_full,24641283
820,2021-10-29,cumul_full,24725841
821,2021-10-30,cumul_full,24777815
822,2021-10-31,cumul_full,24821907
823,2021-11-01,cumul_full,24880362
824,2021-11-02,cumul_full,24939546
825,2021-11-03,cumul_full,24984753
826,2021-11-04,cumul_full,25004446
827,2021-11-05,cumul_full,25036461
828,2021-11-06,cumul_full,25050530
829,2021-11-07,cumul_full,25065387
830,2021-11-08,cumul_full,25111341
831,2021-11-09,cumul_full,25143276
832,2021-11-10,cumul_full,25183400
833,2021-11-11,cumul_full,25228822
834,2021-11-12,cumul_full,25263943
835,2021-11-13,cumul_full,25280641
836,2021-11-14,cumul_full,25292239
837,2021-11-15,cumul_full,25319993
838,2021-11-16,cumul_full,25346922
839,2021-11-17,cumul_full,25368493
840,2021-11-18,cumul_full,25390327
841,2021-11-19,cumul_full,25408347
842,2021-11-20,cumul_full,25415053
843,2021-11-21,cumul_full,25420355
844,2021-11-22,cumul_full,25432891
845,2021-11-23,cumul_full,25444062
846,2021-11-24,cumul_full,25453191
847,2021-11-25,cumul_full,25459644
848,2021-11-26,cumul_full,25466736
849,2021-11-27,cumul_full,25472372
850,2021-11-28,cumul_full,25476204
851,2021-11-29,cumul_full,25483457
852,2021-11-30,cumul_full,25492670
853,2021-12-01,cumul_full,25501333
854,2021-12-02,cumul_full,25510817
855,2021-12-03,cumul_full,25518120
856,2021-12-04,cumul_full,25522974
857,2021-12-05,cumul_full,25526404
858,2021-12-06,cumul_full,25533427
859,2021-12-07,cumul_full,25540737
860,2021-12-08,cumul_full,25547704
861,2021-12-09,cumul_full,25556111
862,2021-12-10,cumul_full,25563619
863,2021-12-11,cumul_full,25566524
864,2021-12-12,cumul_full,25569073
865,2021-12-13,cumul_full,25574651
866,2021-12-14,cumul_full,25580302
867,2021-12-15,cumul_full,25586148
868,2021-12-16,cumul_full,25592811
869,2021-12-17,cumul_full,25597983
870,2021-12-18,cumul_full,25600354
871,2021-12-19,cumul_full,25602613
872,2021-12-20,cumul_full,25607371
873,2021-12-21,cumul_full,25612154
874,2021-12-22,cumul_full,25617181
875,2021-12-23,cumul_full,25622823
876,2021-12-24,cumul_full,25626987
877,2021-12-25,cumul_full,25628425
878,2021-12-26,cumul_full,25629987
879,2021-12-27,cumul_full,25635453
880,2021-12-28,cumul_full,25640552
881,2021-12-29,cumul_full,25645843
882,2021-12-30,cumul_full,25650953
883,2021-12-31,cumul_full,25655696
884,2022-01-01,cumul_full,25656597
885,2022-01-02,cumul_full,25658127
886,2022-01-03,cumul_full,25662303
887,2022-01-04,cumul_full,25666588
888,2022-01-05,cumul_full,25670935
889,2022-01-06,cumul_full,25675811
890,2022-01-07,cumul_full,25679488
891,2022-01-08,cumul_full,25680792
892,2022-01-09,cumul_full,25682454
893,2022-01-10,cumul_full,25685943
894,2022-01-11,cumul_full,25689283
895,2022-01-12,cumul_full,25692743
896,2022-01-13,cumul_full,25696391
897,2022-01-14,cumul_full,25698767
898,2022-01-15,cumul_full,25699726
899,2022-01-16,cumul_full,25700640
900,2022-01-17,cumul_full,25703957
901,2022-01-18,cumul_full,25705510
902,2022-01-19,cumul_full,25710206
903,2022-01-20,cumul_full,25713827
904,2022-01-21,cumul_full,25716774
905,2022-01-22,cumul_full,25717581
906,2022-01-23,cumul_full,25718697
907,2022-01-24,cumul_full,25721673
908,2022-01-25,cumul_full,25724574
909,2022-01-26,cumul_full,25727243
910,2022-01-27,cumul_full,25730130
911,2022-01-28,cumul_full,25732903
912,2022-01-29,cumul_full,25733909
913,2022-01-30,cumul_full,25734768
914,2022-01-31,cumul_full,25736542
915,2022-02-01,cumul_full,25736894
916,2022-02-02,cumul_full,25737399
917,2022-02-03,cumul_full,25740233
918,2022-02-04,cumul_full,25742154
919,2022-02-05,cumul_full,25743057
920,2022-02-06,cumul_full,25743908
921,2022-02-07,cumul_full,25746372
922,2022-02-08,cumul_full,25748079
923,2022-02-09,cumul_full,25750387
924,2022-02-10,cumul_full,25752437
925,2022-02-11,cumul_full,25754265
926,2022-02-12,cumul_full,25755148
927,2022-02-13,cumul_full,25756001
928,2022-02-14,cumul_full,25757780
929,2022-02-15,cumul_full,25759772
930,2022-02-16,cumul_full,25761687
931,2022-02-17,cumul_full,25763543
932,2022-02-18,cumul_full,25765336
933,2022-02-19,cumul_full,25766094
934,2022-02-20,cumul_full,25766666
935,2022-02-21,cumul_full,25767887
936,2022-02-22,cumul_full,25768643
937,2022-02-23,cumul_full,25769301
938,2022-02-24,cumul_full,25770442
939,2022-02-25,cumul_full,25771618
940,2022-02-26,cumul_full,25772554
941,2022-02-27,cumul_full,25773408
942,2022-02-28,cumul_full,25774897
943,2022-03-01,cumul_full,25776348
944,2022-03-02,cumul_full,25777943
945,2022-03-03,cumul_full,25779595
946,2022-03-04,cumul_full,25781386
947,2022-03-05,cumul_full,25782636
948,2022-03-06,cumul_full,25783764
949,2022-03-07,cumul_full,25785747
950,2022-03-08,cumul_full,25787886
951,2022-03-09,cumul_full,25789860
952,2022-03-10,cumul_full,25791855
953,2022-03-11,cumul_full,25793861
954,2022-03-12,cumul_full,25795394
955,2022-03-13,cumul_full,25796996
956,2022-03-14,cumul_full,25799356
957,2022-03-15,cumul_full,25801380
958,2022-03-16,cumul_full,25803571
959,2022-03-17,cumul_full,25805959
960,2022-03-18,cumul_full,25807875
961,2022-03-19,cumul_full,25809259
962,2022-03-20,cumul_full,25810545
963,2022-03-21,cumul_full,25812434
964,2022-03-22,cumul_full,25814045
965,2022-03-23,cumul_full,25815660
966,2022-03-24,cumul_full,25817537
967,2022-03-25,cumul_full,25819105
968,2022-03-26,cumul_full,25820220
969,2022-03-27,cumul_full,25821174
970,2022-03-28,cumul_full,25823101
971,2022-03-29,cumul_full,25824915
972,2022-03-30,cumul_full,25826549
973,2022-03-31,cumul_full,25828723
974,2022-04-01,cumul_full,25831705
975,2022-04-02,cumul_full,25837812
976,2022-04-03,cumul_full,25848681
977,2022-04-04,cumul_full,25857875
978,2022-04-05,cumul_full,25867343
979,2022-04-06,cumul_full,25880064
980,2022-04-07,cumul_full,25896233
981,2022-04-08,cumul_full,25917981
982,2022-04-09,cumul_full,25948400
983,2022-04-10,cumul_full,25978714
984,2022-04-11,cumul_full,26012626
985,2022-04-12,cumul_full,26047720
986,2022-04-13,cumul_full,26084528
987,2022-04-14,cumul_full,26129128
988,2022-04-15,cumul_full,26170975
989,2022-04-16,cumul_full,26234885
990,2022-04-17,cumul_full,26282797
991,2022-04-18,cumul_full,26325872
992,2022-04-19,cumul_full,26363407
993,2022-04-20,cumul_full,26410684
994,2022-04-21,cumul_full,26454442
995,2022-04-22,cumul_full,26501286
996,2022-04-23,cumul_full,26559435
997,2022-04-24,cumul_full,26600476
998,2022-04-25,cumul_full,26629173
999,2022-04-26,cumul_full,26653708
1000,2022-04-27,cumul_full,26678161
1001,2022-04-28,cumul_full,26699978
1002,2022-04-29,cumul_full,26727205
1003,2022-04-30,cumul_full,26755416
1004,2022-05-01,cumul_full,26765828
1005,2022-05-02,cumul_full,26767529
1006,2022-05-03,cumul_full,26768678
1007,2022-05-04,cumul_full,26770248
1008,2022-05-05,cumul_full,26778500
1009,2022-05-06,cumul_full,26792999
1010,2022-05-07,cumul_full,26811557
1011,2022-05-08,cumul_full,26832158
1012,2022-05-09,cumul_full,26850137
1013,2022-05-10,cumul_full,26867469
1014,2022-05-11,cumul_full,26883945
1015,2022-05-12,cumul_full,26903128
1016,2022-05-13,cumul_full,26932630
1017,2022-05-14,cumul_full,26959967
1018,2022-05-15,cumul_full,26974299
1019,2022-05-16,cumul_full,26979904
1020,2022-05-17,cumul_full,26989655
1021,2022-05-18,cumul_full,26996841
1022,2022-05-19,cumul_full,27005376
1023,2022-05-20,cumul_full,27019400
1024,2022-05-21,cumul_full,27034031
1025,2022-05-22,cumul_full,27042900
1026,2022-05-23,cumul_full,27047901
1027,2022-05-24,cumul_full,27053341
1028,2022-05-25,cumul_full,27058755
1029,2022-05-26,cumul_full,27065211
1030,2022-05-27,cumul_full,27076259
1031,2022-05-28,cumul_full,27086871
1032,2022-05-29,cumul_full,27093863
1033,2022-05-30,cumul_full,27098673
1034,2022-05-31,cumul_full,27103396
1035,2022-06-01,cumul_full,27106088
1036,2022-06-02,cumul_full,27110279
1037,2022-06-03,cumul_full,27117135
1038,2022-06-04,cumul_full,27122820
1039,2022-06-05,cumul_full,27126007
1040,2022-06-06,cumul_full,27127355
1041,2022-06-07,cumul_full,27131098
1042,2022-06-08,cumul_full,27134943
1043,2022-06-09,cumul_full,27140829
1044,2022-06-10,cumul_full,27150465
1045,2022-06-11,cumul_full,27161213
1046,2022-06-12,cumul_full,27167753
1047,2022-06-13,cumul_full,27173322
1048,2022-06-14,cumul_full,27178103
1049,2022-06-15,cumul_full,27184402
1050,2022-06-16,cumul_full,27194083
1051,2022-06-17,cumul_full,27208923
1052,2022-06-18,cumul_full,27222904
1053,2022-06-19,cumul_full,27232023
1054,2022-06-20,cumul_full,27237312
1055,2022-06-21,cumul_full,27242315
1056,2022-06-22,cumul_full,27248983
1057,2022-06-23,cumul_full,27257125
1058,2022-06-24,cumul_full,27270672
1059,2022-06-25,cumul_full,27280412
1060,2022-06-26,cumul_full,27285607
1061,2022-06-27,cumul_full,27287866
1062,2022-06-28,cumul_full,27289619
1063,2022-06-29,cumul_full,27291462
1064,2022-06-30,cumul_full,27294910
1065,2022-07-01,cumul_full,27300181
1066,2022-07-02,cumul_full,27305161
1067,2022-07-03,cumul_full,27310418
1068,2022-07-04,cumul_full,27313941
1069,2022-07-05,cumul_full,27318516
1070,2022-07-06,cumul_full,27325236
1071,2022-07-07,cumul_full,27335856
1072,2022-07-08,cumul_full,27349202
1073,2022-07-09,cumul_full,27355734
1074,2022-07-10,cumul_full,27357424
1075,2022-07-11,cumul_full,27358520
1076,2022-07-12,cumul_full,27360977
1077,2022-07-13,cumul_full,27364487
1078,2022-07-14,cumul_full,27369092
1079,2022-07-15,cumul_full,27378789
1080,2022-07-16,cumul_full,27388600
1081,2022-07-17,cumul_full,27394758
1082,2022-07-18,cumul_full,27397844
1083,2022-07-19,cumul_full,27401215
1084,2022-07-20,cumul_full,27404427
1085,2022-07-21,cumul_full,27410040
1086,2022-07-22,cumul_full,27419172
1087,2022-07-23,cumul_full,27427240
1088,2022-07-24,cumul_full,27431822
1089,2022-07-25,cumul_full,27435131
1090,2022-07-26,cumul_full,27439730
1091,2022-07-27,cumul_full,27442247
1092,2022-07-28,cumul_full,27446292
1093,2022-07-29,cumul_full,27452817
1094,2022-07-30,cumul_full,27456275
1095,2022-07-31,cumul_full,27459159
1096,2022-08-01,cumul_full,27460404
1097,2022-08-02,cumul_full,27461401
1098,2022-08-03,cumul_full,27462585
1099,2022-08-04,cumul_full,27464786
1100,2022-08-05,cumul_full,27467769
1101,2022-08-06,cumul_full,27470151
1102,2022-08-07,cumul_full,27471363
1103,2022-08-08,cumul_full,27472076
1104,2022-08-09,cumul_full,27472790
1105,2022-08-10,cumul_full,27473876
1106,2022-08-11,cumul_full,27475263
1107,2022-08-12,cumul_full,27477236
1108,2022-08-13,cumul_full,27479616
1109,2022-08-14,cumul_full,27481022
1110,2022-08-15,cumul_full,27481462
1111,2022-08-16,cumul_full,27482073
1112,2022-08-17,cumul_full,27482800
1113,2022-08-18,cumul_full,27484594
1114,2022-08-19,cumul_full,27487228
1115,2022-08-20,cumul_full,27488636
1116,2022-08-21,cumul_full,27489975
1117,2022-08-22,cumul_full,27490436
1118,2022-08-23,cumul_full,27490806
1119,2022-08-24,cumul_full,27491233
1120,2022-08-25,cumul_full,27492025
1121,2022-08-26,cumul_full,27493319
1122,2022-08-27,cumul_full,27494827
1123,2022-08-28,cumul_full,27495489
1124,2022-08-29,cumul_full,27495783
1125,2022-08-30,cumul_full,27496040
1126,2022-08-31,cumul_full,27496286
1127,2022-09-01,cumul_full,27496704
1128,2022-09-02,cumul_full,27497465
1129,2022-09-03,cumul_full,27498086
1130,2022-09-04,cumul_full,27498417
1131,2022-09-05,cumul_full,27498628
1132,2022-09-06,cumul_full,27498874
1133,2022-09-07,cumul_full,27499166
1134,2022-09-08,cumul_full,27499612
1135,2022-09-09,cumul_full,27500434
1136,2022-09-10,cumul_full,27501076
1137,2022-09-11,cumul_full,27501424
1138,2022-09-12,cumul_full,27501642
1139,2022-09-13,cumul_full,27501976
1140,2022-09-14,cumul_full,27502240
1141,2022-09-15,cumul_full,27502734
1142,2022-09-16,cumul_full,27503058
1143,2022-09-17,cumul_full,27503574
1144,2022-09-18,cumul_full,27503829
1145,2022-09-19,cumul_full,27504017
1146,2021-02-24,cumul_booster,0
1147,2021-02-25,cumul_booster,0
1148,2021-02-26,cumul_booster,0
1149,2021-02-27,cumul_booster,0
1150,2021-02-28,cumul_booster,0
1151,2021-03-01,cumul_booster,0
1152,2021-03-02,cumul_booster,0
1153,2021-03-03,cumul_booster,0
1154,2021-03-04,cumul_booster,0
1155,2021-03-05,cumul_booster,0
1156,2021-03-06,cumul_booster,0
1157,2021-03-07,cumul_booster,0
1158,2021-03-08,cumul_booster,0
1159,2021-03-09,cumul_booster,0
1160,2021-03-10,cumul_booster,0
1161,2021-03-11,cumul_booster,0
1162,2021-03-12,cumul_booster,0
1163,2021-03-13,cumul_booster,0
1164,2021-03-14,cumul_booster,0
1165,2021-03-15,cumul_booster,0
1166,2021-03-16,cumul_booster,0
1167,2021-03-17,cumul_booster,0
1168,2021-03-18,cumul_booster,0
1169,2021-03-19,cumul_booster,0
1170,2021-03-20,cumul_booster,0
1171,2021-03-21,cumul_booster,0
1172,2021-03-22,cumul_booster,0
1173,2021-03-23,cumul_booster,0
1174,2021-03-24,cumul_booster,0
1175,2021-03-25,cumul_booster,0
1176,2021-03-26,cumul_booster,0
1177,2021-03-27,cumul_booster,0
1178,2021-03-28,cumul_booster,0
1179,2021-03-29,cumul_booster,0
1180,2021-03-30,cumul_booster,0
1181,2021-03-31,cumul_booster,0
1182,2021-04-01,cumul_booster,0
1183,2021-04-02,cumul_booster,0
1184,2021-04-03,cumul_booster,0
1185,2021-04-04,cumul_booster,0
1186,2021-04-05,cumul_booster,0
1187,2021-04-06,cumul_booster,0
1188,2021-04-07,cumul_booster,0
1189,2021-04-08,cumul_booster,0
1190,2021-04-09,cumul_booster,0
1191,2021-04-10,cumul_booster,0
1192,2021-04-11,cumul_booster,0
1193,2021-04-12,cumul_booster,0
1194,2021-04-13,cumul_booster,0
1195,2021-04-14,cumul_booster,0
1196,2021-04-15,cumul_booster,0
1197,2021-04-16,cumul_booster,0
1198,2021-04-17,cumul_booster,0
1199,2021-04-18,cumul_booster,0
1200,2021-04-19,cumul_booster,0
1201,2021-04-20,cumul_booster,0
1202,2021-04-21,cumul_booster,0
1203,2021-04-22,cumul_booster,0
1204,2021-04-23,cumul_booster,0
1205,2021-04-24,cumul_booster,0
1206,2021-04-25,cumul_booster,0
1207,2021-04-26,cumul_booster,0
1208,2021-04-27,cumul_booster,0
1209,2021-04-28,cumul_booster,0
1210,2021-04-29,cumul_booster,0
1211,2021-04-30,cumul_booster,0
1212,2021-05-01,cumul_booster,0
1213,2021-05-02,cumul_booster,0
1214,2021-05-03,cumul_booster,0
1215,2021-05-04,cumul_booster,0
1216,2021-05-05,cumul_booster,0
1217,2021-05-06,cumul_booster,0
1218,2021-05-07,cumul_booster,0
1219,2021-05-08,cumul_booster,0
1220,2021-05-09,cumul_booster,0
1221,2021-05-10,cumul_booster,0
1222,2021-05-11,cumul_booster,0
1223,2021-05-12,cumul_booster,0
1224,2021-05-13,cumul_booster,0
1225,2021-05-14,cumul_booster,0
1226,2021-05-15,cumul_booster,0
1227,2021-05-16,cumul_booster,0
1228,2021-05-17,cumul_booster,0
1229,2021-05-18,cumul_booster,0
1230,2021-05-19,cumul_booster,0
1231,2021-05-20,cumul_booster,0
1232,2021-05-21,cumul_booster,0
1233,2021-05-22,cumul_booster,0
1234,2021-05-23,cumul_booster,0
1235,2021-05-24,cumul_booster,0
1236,2021-05-25,cumul_booster,0
1237,2021-05-26,cumul_booster,0
1238,2021-05-27,cumul_booster,0
1239,2021-05-28,cumul_booster,0
1240,2021-05-29,cumul_booster,0
1241,2021-05-30,cumul_booster,0
1242,2021-05-31,cumul_booster,0
1243,2021-06-01,cumul_booster,0
1244,2021-06-02,cumul_booster,0
1245,2021-06-03,cumul_booster,0
1246,2021-06-04,cumul_booster,0
1247,2021-06-05,cumul_booster,0
1248,2021-06-06,cumul_booster,0
1249,2021-06-07,cumul_booster,0
1250,2021-06-08,cumul_booster,0
1251,2021-06-09,cumul_booster,0
1252,2021-06-10,cumul_booster,0
1253,2021-06-11,cumul_booster,0
1254,2021-06-12,cumul_booster,0
1255,2021-06-13,cumul_booster,0
1256,2021-06-14,cumul_booster,0
1257,2021-06-15,cumul_booster,0
1258,2021-06-16,cumul_booster,0
1259,2021-06-17,cumul_booster,0
1260,2021-06-18,cumul_booster,0
1261,2021-06-19,cumul_booster,0
1262,2021-06-20,cumul_booster,0
1263,2021-06-21,cumul_booster,0
1264,2021-06-22,cumul_booster,0
1265,2021-06-23,cumul_booster,0
1266,2021-06-24,cumul_booster,0
1267,2021-06-25,cumul_booster,0
1268,2021-06-26,cumul_booster,0
1269,2021-06-27,cumul_booster,0
1270,2021-06-28,cumul_booster,0
1271,2021-06-29,cumul_booster,0
1272,2021-06-30,cumul_booster,0
1273,2021-07-01,cumul_booster,0
1274,2021-07-02,cumul_booster,0
1275,2021-07-03,cumul_booster,0
1276,2021-07-04,cumul_booster,0
1277,2021-07-05,cumul_booster,0
1278,2021-07-06,cumul_booster,0
1279,2021-07-07,cumul_booster,0
1280,2021-07-08,cumul_booster,0
1281,2021-07-09,cumul_booster,0
1282,2021-07-10,cumul_booster,0
1283,2021-07-11,cumul_booster,0
1284,2021-07-12,cumul_booster,0
1285,2021-07-13,cumul_booster,0
1286,2021-07-14,cumul_booster,0
1287,2021-07-15,cumul_booster,0
1288,2021-07-16,cumul_booster,0
1289,2021-07-17,cumul_booster,0
1290,2021-07-18,cumul_booster,0
1291,2021-07-19,cumul_booster,0
1292,2021-07-20,cumul_booster,0
1293,2021-07-21,cumul_booster,0
1294,2021-07-22,cumul_booster,0
1295,2021-07-23,cumul_booster,0
1296,2021-07-24,cumul_booster,0
1297,2021-07-25,cumul_booster,0
1298,2021-07-26,cumul_booster,0
1299,2021-07-27,cumul_booster,0
1300,2021-07-28,cumul_booster,0
1301,2021-07-29,cumul_booster,0
1302,2021-07-30,cumul_booster,0
1303,2021-07-31,cumul_booster,0
1304,2021-08-01,cumul_booster,0
1305,2021-08-02,cumul_booster,0
1306,2021-08-03,cumul_booster,0
1307,2021-08-04,cumul_booster,0
1308,2021-08-05,cumul_booster,0
1309,2021-08-06,cumul_booster,0
1310,2021-08-07,cumul_booster,0
1311,2021-08-08,cumul_booster,0
1312,2021-08-09,cumul_booster,0
1313,2021-08-10,cumul_booster,0
1314,2021-08-11,cumul_booster,0
1315,2021-08-12,cumul_booster,0
1316,2021-08-13,cumul_booster,0
1317,2021-08-14,cumul_booster,0
1318,2021-08-15,cumul_booster,0
1319,2021-08-16,cumul_booster,0
1320,2021-08-17,cumul_booster,0
1321,2021-08-18,cumul_booster,0
1322,2021-08-19,cumul_booster,0
1323,2021-08-20,cumul_booster,0
1324,2021-08-21,cumul_booster,0
1325,2021-08-22,cumul_booster,0
1326,2021-08-23,cumul_booster,0
1327,2021-08-24,cumul_booster,0
1328,2021-08-25,cumul_booster,0
1329,2021-08-26,cumul_booster,0
1330,2021-08-27,cumul_booster,0
1331,2021-08-28,cumul_booster,0
1332,2021-08-29,cumul_booster,0
1333,2021-08-30,cumul_booster,0
1334,2021-08-31,cumul_booster,0
1335,2021-09-01,cumul_booster,4
1336,2021-09-02,cumul_booster,11
1337,2021-09-03,cumul_booster,13
1338,2021-09-04,cumul_booster,19
1339,2021-09-05,cumul_booster,21
1340,2021-09-06,cumul_booster,23
1341,2021-09-07,cumul_booster,25
1342,2021-09-08,cumul_booster,31
1343,2021-09-09,cumul_booster,33
1344,2021-09-10,cumul_booster,37
1345,2021-09-11,cumul_booster,81
1346,2021-09-12,cumul_booster,175
1347,2021-09-13,cumul_booster,177
1348,2021-09-14,cumul_booster,180
1349,2021-09-15,cumul_booster,185
1350,2021-09-16,cumul_booster,186
1351,2021-09-17,cumul_booster,192
1352,2021-09-18,cumul_booster,193
1353,2021-09-19,cumul_booster,194
1354,2021-09-20,cumul_booster,195
1355,2021-09-21,cumul_booster,199
1356,2021-09-22,cumul_booster,202
1357,2021-09-23,cumul_booster,204
1358,2021-09-24,cumul_booster,206
1359,2021-09-25,cumul_booster,210
1360,2021-09-26,cumul_booster,217
1361,2021-09-27,cumul_booster,222
1362,2021-09-28,cumul_booster,231
1363,2021-09-29,cumul_booster,237
1364,2021-09-30,cumul_booster,251
1365,2021-10-01,cumul_booster,272
1366,2021-10-02,cumul_booster,277
1367,2021-10-03,cumul_booster,283
1368,2021-10-04,cumul_booster,405
1369,2021-10-05,cumul_booster,512
1370,2021-10-06,cumul_booster,552
1371,2021-10-07,cumul_booster,619
1372,2021-10-08,cumul_booster,1229
1373,2021-10-09,cumul_booster,1251
1374,2021-10-10,cumul_booster,1255
1375,2021-10-11,cumul_booster,1296
1376,2021-10-12,cumul_booster,1490
1377,2021-10-13,cumul_booster,3708
1378,2021-10-14,cumul_booster,7029
1379,2021-10-15,cumul_booster,17440
1380,2021-10-16,cumul_booster,21061
1381,2021-10-17,cumul_booster,23789
1382,2021-10-18,cumul_booster,33023
1383,2021-10-19,cumul_booster,34431
1384,2021-10-20,cumul_booster,51762
1385,2021-10-21,cumul_booster,72325
1386,2021-10-22,cumul_booster,91211
1387,2021-10-23,cumul_booster,99634
1388,2021-10-24,cumul_booster,108274
1389,2021-10-25,cumul_booster,130624
1390,2021-10-26,cumul_booster,153431
1391,2021-10-27,cumul_booster,181751
1392,2021-10-28,cumul_booster,234901
1393,2021-10-29,cumul_booster,280691
1394,2021-10-30,cumul_booster,301841
1395,2021-10-31,cumul_booster,318821
1396,2021-11-01,cumul_booster,363528
1397,2021-11-02,cumul_booster,421402
1398,2021-11-03,cumul_booster,487048
1399,2021-11-04,cumul_booster,508490
1400,2021-11-05,cumul_booster,556969
1401,2021-11-06,cumul_booster,582790
1402,2021-11-07,cumul_booster,605508
1403,2021-11-08,cumul_booster,665822
1404,2021-11-09,cumul_booster,745101
1405,2021-11-10,cumul_booster,832750
1406,2021-11-11,cumul_booster,927585
1407,2021-11-12,cumul_booster,1003800
1408,2021-11-13,cumul_booster,1042917
1409,2021-11-14,cumul_booster,1074463
1410,2021-11-15,cumul_booster,1146912
1411,2021-11-16,cumul_booster,1238174
1412,2021-11-17,cumul_booster,1332693
1413,2021-11-18,cumul_booster,1431891
1414,2021-11-19,cumul_booster,1516003
1415,2021-11-20,cumul_booster,1554509
1416,2021-11-21,cumul_booster,1585655
1417,2021-11-22,cumul_booster,1680803
1418,2021-11-23,cumul_booster,1804084
1419,2021-11-24,cumul_booster,1932696
1420,2021-11-25,cumul_booster,2064001
1421,2021-11-26,cumul_booster,2168525
1422,2021-11-27,cumul_booster,2217101
1423,2021-11-28,cumul_booster,2254967
1424,2021-11-29,cumul_booster,2355327
1425,2021-11-30,cumul_booster,2480602
1426,2021-12-01,cumul_booster,2614075
1427,2021-12-02,cumul_booster,2753977
1428,2021-12-03,cumul_booster,2871805
1429,2021-12-04,cumul_booster,2935822
1430,2021-12-05,cumul_booster,2988021
1431,2021-12-06,cumul_booster,3078567
1432,2021-12-07,cumul_booster,3196133
1433,2021-12-08,cumul_booster,3314871
1434,2021-12-09,cumul_booster,3447723
1435,2021-12-10,cumul_booster,3564842
1436,2021-12-11,cumul_booster,3634490
1437,2021-12-12,cumul_booster,3700190
